establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
GREENS VEGETARIAN RESTAURANT,Restaurant,638 DUNDAS ST W,2023-11-30,Pass,3,NA - Not Applicable,Notice to Comply
GREENS VEGETARIAN RESTAURANT,Restaurant,638 DUNDAS ST W,2023-11-30,Pass,3,S - Significant,Corrected During Inspection
GREENTEA RESTAURANT,Restaurant,261 SPADINA AVE,2023-12-12,Pass,2,M - Minor,Notice to Comply
GREENVIEW LODGE,Retirement Homes(Licensed),880 LAWRENCE AVE E,2023-01-09,Pass,3,M - Minor,Notice to Comply
GREENVIEW LODGE,Retirement Homes(Licensed),880 LAWRENCE AVE E,2023-05-04,Pass,3,S - Significant,Corrected During Inspection
GREENVIEW LODGE,Retirement Homes(Licensed),880 LAWRENCE AVE E,2023-09-28,Pass,3,M - Minor,Notice to Comply
GREENVIEW LODGE,Retirement Homes(Licensed),880 LAWRENCE AVE E,2023-09-28,Pass,3,M - Minor,Notice to Comply
GREENVIEW LODGE,Retirement Homes(Licensed),880 LAWRENCE AVE E,2024-01-05,Pass,3,M - Minor,Notice to Comply
GREENVIEW LODGE,Retirement Homes(Licensed),880 LAWRENCE AVE E,2024-01-05,Pass,3,M - Minor,Notice to Comply
GREENVIEW MARKET,Food Store (Convenience/Variety),653 ROYAL YORK RD,2022-07-26,Pass,1,M - Minor,Notice to Comply
GREENWOOD COLLEGE SCHOOL,Cafeteria - Public Access,443 MOUNT PLEASANT RD,2023-11-16,Pass,2,M - Minor,Notice to Comply
GREENWOOD COLLEGE SCHOOL,Cafeteria - Public Access,443 MOUNT PLEASANT RD,2022-12-01,Pass,2,M - Minor,Notice to Comply
GREENWOOD MARKET,Supermarket,1258 DANFORTH AVE,2024-01-05,Pass,2,M - Minor,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-04-20,Pass,2,M - Minor,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-04-20,Pass,2,M - Minor,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-04-20,Pass,2,M - Minor,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-12-19,Pass,2,C - Crucial,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-12-19,Pass,2,S - Significant,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-12-19,Pass,2,S - Significant,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-12-19,Pass,2,S - Significant,Notice to Comply
GRENADIER RESTAURANT,Restaurant,1873 BLOOR ST W,2023-12-19,Pass,2,S - Significant,Notice to Comply
GRILL CITY,Food Court Vendor,"20 LEBOVIC AVE, Unit-1",2022-04-21,Pass,2,M - Minor,Notice to Comply
GRILL CITY,Food Court Vendor,"20 LEBOVIC AVE, Unit-1",2023-11-01,Pass,2,S - Significant,Corrected During Inspection
GRILL CITY,Food Court Vendor,"20 LEBOVIC AVE, Unit-1",2023-11-01,Pass,2,M - Minor,Notice to Comply
GRILL CITY,Food Court Vendor,"20 LEBOVIC AVE, Unit-1",2023-11-01,Pass,2,NA - Not Applicable,Notice to Comply
GRILL GATE,Restaurant,832 SHEPPARD AVE W,2023-10-18,Pass,2,M - Minor,Notice to Comply
GRILL GATE,Restaurant,341 DANFORTH AVE,2023-01-26,Pass,2,S - Significant,Corrected During Inspection
GRILL MASTER,Food Take Out,1700 WILSON AVE,2023-11-09,Pass,2,M - Minor,Notice to Comply
GRILL MASTER,Food Take Out,1700 WILSON AVE,2024-01-08,Pass,2,S - Significant,Corrected During Inspection
GRILL MASTER,Food Take Out,1700 WILSON AVE,2024-01-08,Pass,2,M - Minor,Notice to Comply
GRILL MASTER,Food Take Out,1700 WILSON AVE,2024-01-08,Pass,2,M - Minor,Notice to Comply
GRILL MASTER,Food Take Out,1700 WILSON AVE,2024-01-08,Pass,2,M - Minor,Notice to Comply
GRILL MASTER,Food Take Out,1700 WILSON AVE,2024-01-08,Pass,2,S - Significant,Corrected During Inspection
GRILL MASTER,Food Take Out,1700 WILSON AVE,2024-01-08,Pass,2,M - Minor,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2022-10-27,Pass,3,S - Significant,Corrected During Inspection
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2022-10-27,Pass,3,M - Minor,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-03-02,Pass,3,S - Significant,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-03-02,Pass,3,S - Significant,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-03-02,Pass,3,M - Minor,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-03-02,Pass,3,NA - Not Applicable,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-03-02,Pass,3,M - Minor,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-06-15,Pass,3,S - Significant,Corrected During Inspection
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-06-15,Pass,3,S - Significant,Corrected During Inspection
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-06-15,Pass,3,M - Minor,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-06-15,Pass,3,NA - Not Applicable,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-09-18,Pass,3,S - Significant,Corrected During Inspection
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-09-18,Pass,3,M - Minor,Notice to Comply
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2023-09-18,Pass,3,S - Significant,Corrected During Inspection
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2024-01-18,Pass,3,S - Significant,Corrected During Inspection
GRILL N THRILL KABOB,Mobile Food Preparation Premises,40 ST GEORGE ST,2024-01-18,Pass,3,M - Minor,Notice to Comply
GRILL TIME GOURMET MEAT SHOPS,Restaurant,"62 LAIRD DR, Unit-2",2023-04-05,Pass,2,M - Minor,Notice to Comply
GRILL TIME GOURMET MEAT SHOPS,Restaurant,"62 LAIRD DR, Unit-2",2023-04-05,Pass,2,NA - Not Applicable,Notice to Comply
GRILL TIME GOURMET MEAT SHOPS,Restaurant,"62 LAIRD DR, Unit-2",2023-09-12,Pass,2,M - Minor,Notice to Comply
GRILL TIME GOURMET MEAT SHOPS,Restaurant,"62 LAIRD DR, Unit-2",2023-09-12,Pass,2,NA - Not Applicable,Notice to Comply
GRILLIES,Restaurant,2632 DANFORTH AVE,2022-04-07,Pass,2,S - Significant,Corrected During Inspection
GRILLIES,Restaurant,2632 DANFORTH AVE,2022-04-07,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,2632 DANFORTH AVE,2023-04-12,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,2632 DANFORTH AVE,2023-04-12,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,2632 DANFORTH AVE,2023-04-12,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,1560 BAYVIEW AVE,2022-10-14,Pass,3,S - Significant,Notice to Comply
GRILLIES,Restaurant,1560 BAYVIEW AVE,2022-10-14,Pass,3,C - Crucial,Notice to Comply
GRILLIES,Restaurant,1560 BAYVIEW AVE,2022-10-14,Pass,3,S - Significant,Corrected During Inspection
GRILLIES,Restaurant,1560 BAYVIEW AVE,2022-10-14,Pass,3,S - Significant,Notice to Comply
GRILLIES,Restaurant,1560 BAYVIEW AVE,2022-10-14,Pass,3,NA - Not Applicable,Notice to Comply
GRILLIES,Restaurant,149 DUNDAS ST E,2022-05-11,Pass,3,S - Significant,Corrected During Inspection
GRILLIES,Restaurant,149 DUNDAS ST E,2022-05-11,Pass,3,M - Minor,Notice to Comply
GRILLIES,Restaurant,149 DUNDAS ST E,2022-05-11,Pass,3,M - Minor,Notice to Comply
GRILLIES,Restaurant,149 DUNDAS ST E,2023-02-21,Pass,3,M - Minor,Notice to Comply
GRILLIES,Restaurant,149 DUNDAS ST E,2023-08-02,Pass,3,M - Minor,Notice to Comply
GRILLIES,Restaurant,149 DUNDAS ST E,2023-08-02,Pass,3,S - Significant,Corrected During Inspection
GRILLIES,Restaurant,149 DUNDAS ST E,2023-10-26,Pass,3,M - Minor,Notice to Comply
GRILLIES,Restaurant,641 BLOOR ST W,2022-04-12,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,641 BLOOR ST W,2023-02-14,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,641 BLOOR ST W,2023-02-14,Pass,2,NA - Not Applicable,Notice to Comply
GRILLIES,Restaurant,641 BLOOR ST W,2023-02-14,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,641 BLOOR ST W,2023-02-14,Pass,2,M - Minor,Notice to Comply
GRILLIES,Restaurant,641 BLOOR ST W,2023-02-14,Pass,2,S - Significant,Corrected During Inspection
GRILLIES,Restaurant,"3478 LAWRENCE AVE E, Unit-1",2022-09-13,Pass,2,S - Significant,Corrected During Inspection
GRILLIES,Restaurant,"3478 LAWRENCE AVE E, Unit-1",2023-01-09,Pass,2,S - Significant,Corrected During Inspection
GRILLIES,Restaurant,"3478 LAWRENCE AVE E, Unit-1",2023-08-01,Pass,2,S - Significant,Notice to Comply
GRILLIES,Restaurant,"3478 LAWRENCE AVE E, Unit-1",2023-08-01,Pass,2,C - Crucial,Notice to Comply
GRILLWAY SUBS & BURGERS,Food Take Out,"522 ANNETTE ST, Bldg--",2023-04-19,Pass,2,M - Minor,Notice to Comply
GROCERY CHECKOUT,Food Take Out,"4700 KEELE ST, Unit-29",2022-09-06,Pass,1,NA - Not Applicable,Notice to Comply
GROCERY INC,Food Take Out,1550 QUEEN ST W,2023-04-24,Pass,2,M - Minor,Notice to Comply
GROCERY INC,Food Take Out,1550 QUEEN ST W,2023-04-24,Pass,2,M - Minor,Notice to Comply
GROCERY INC,Food Take Out,1550 QUEEN ST W,2023-12-29,Pass,2,S - Significant,Corrected During Inspection
GROCERY INC,Food Take Out,1550 QUEEN ST W,2023-12-29,Pass,2,M - Minor,Notice to Comply
GROCERY INC,Food Take Out,1550 QUEEN ST W,2023-12-29,Pass,2,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2022-10-06,Pass,3,S - Significant,Corrected During Inspection
GRODZINSKI,Bakery,3437 BATHURST ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2022-10-06,Pass,3,S - Significant,Corrected During Inspection
GRODZINSKI,Bakery,3437 BATHURST ST,2022-10-06,Pass,3,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-03-06,Pass,3,S - Significant,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-03-06,Pass,3,S - Significant,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-03-06,Pass,3,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-03-06,Pass,3,S - Significant,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-03-06,Pass,3,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-03-06,Pass,3,C - Crucial,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-03-06,Pass,3,C - Crucial,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-06-05,Pass,3,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-10-23,Pass,3,M - Minor,Notice to Comply
GRODZINSKI,Bakery,3437 BATHURST ST,2023-10-23,Pass,3,M - Minor,Notice to Comply
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2022-07-12,Pass,3,S - Significant,Corrected During Inspection
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2022-07-12,Pass,3,M - Minor,Notice to Comply
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2022-07-12,Pass,3,M - Minor,Notice to Comply
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2022-07-12,Pass,3,NA - Not Applicable,Notice to Comply
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2022-07-12,Pass,3,S - Significant,Corrected During Inspection
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2023-04-20,Pass,3,S - Significant,Notice to Comply
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2023-10-26,Pass,3,M - Minor,Notice to Comply
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2023-10-26,Pass,3,M - Minor,Notice to Comply
GROSSMAN'S TAVERN,Restaurant,"377 SPADINA AVE, Unit-2",2023-10-26,Pass,3,S - Significant,Corrected During Inspection
GROUNDED. COFFEEBAR,Restaurant,3454 YONGE ST,2022-03-16,Pass,2,S - Significant,Notice to Comply
GROUNDED. COFFEEBAR,Restaurant,3454 YONGE ST,2022-03-16,Pass,2,M - Minor,Notice to Comply
GROUNDED. COFFEEBAR,Restaurant,3454 YONGE ST,2022-03-30,Pass,2,M - Minor,Notice to Comply
GROUNDED. COFFEEBAR,Restaurant,3454 YONGE ST,2023-03-24,Pass,2,M - Minor,Notice to Comply
GROUNDED. COFFEEBAR,Restaurant,3454 YONGE ST,2023-03-24,Pass,2,M - Minor,Notice to Comply
GROUNDED. COFFEEBAR,Restaurant,3454 YONGE ST,2023-10-26,Pass,2,M - Minor,Notice to Comply
GROWING TYKES LEARNING CENTRE,Child Care - Food Preparation,910 MARKHAM RD,2023-06-01,Pass,3,M - Minor,Notice to Comply
GRUB HAUL,Food Take Out,175 WYNFORD DR,2023-03-09,Pass,2,M - Minor,Notice to Comply
GRUB HAUL,Food Take Out,175 WYNFORD DR,2023-03-09,Pass,2,S - Significant,Notice to Comply
GRUB HAUL,Food Take Out,175 WYNFORD DR,2023-03-09,Pass,2,M - Minor,Notice to Comply
GRUB HAUL,Food Take Out,175 WYNFORD DR,2023-03-09,Pass,2,S - Significant,Notice to Comply
GRUB HAUL,Food Take Out,175 WYNFORD DR,2023-03-09,Pass,2,S - Significant,Notice to Comply
GRUMPY GOURMET: PURVEYOR OF FINE FOODS,Food Take Out,2277 BLOOR ST W,2022-12-07,Pass,2,M - Minor,Notice to Comply
GRUMPY GOURMET: PURVEYOR OF FINE FOODS,Food Take Out,2277 BLOOR ST W,2022-12-07,Pass,2,M - Minor,Notice to Comply
GRUMPY GOURMET: PURVEYOR OF FINE FOODS,Food Take Out,2277 BLOOR ST W,2022-12-07,Pass,2,M - Minor,Notice to Comply
GRUMPY GOURMET: PURVEYOR OF FINE FOODS,Food Take Out,2277 BLOOR ST W,2023-06-06,Pass,2,M - Minor,Notice to Comply
GRUMPY GOURMET: PURVEYOR OF FINE FOODS,Food Take Out,2277 BLOOR ST W,2023-12-20,Pass,2,M - Minor,Notice to Comply
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2022-10-21,Pass,3,M - Minor,Notice to Comply
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2022-10-21,Pass,3,M - Minor,Notice to Comply
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2023-02-01,Pass,3,M - Minor,Notice to Comply
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2023-02-01,Pass,3,M - Minor,Notice to Comply
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2023-02-01,Pass,3,S - Significant,Corrected During Inspection
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2023-02-01,Pass,3,M - Minor,Notice to Comply
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2023-10-10,Pass,3,M - Minor,Notice to Comply
GRYFE'S BAKERY,Bakery,3421 BATHURST ST,2023-10-10,Pass,3,M - Minor,Notice to Comply
GUCCI'S BAR AND GRILL,Restaurant,"1693 JANE ST, Bldg-0",2022-06-14,Pass,2,M - Minor,Notice to Comply
GUCCI'S BAR AND GRILL,Restaurant,"1693 JANE ST, Bldg-0",2022-06-14,Pass,2,S - Significant,Notice to Comply
GUIGUI,Restaurant,5935 YONGE ST,2023-03-22,Pass,2,M - Minor,Notice to Comply
GUIGUI,Restaurant,5935 YONGE ST,2023-03-22,Pass,2,M - Minor,Notice to Comply
GUIGUI,Restaurant,5935 YONGE ST,2023-10-18,Pass,2,M - Minor,Notice to Comply
GUILDWOOD JPS - SNP,Student Nutrition Site,225 LIVINGSTON RD,2023-05-04,Pass,1,S - Significant,Corrected During Inspection
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2022-11-02,Pass,3,M - Minor,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2022-11-02,Pass,3,M - Minor,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2022-11-02,Pass,3,S - Significant,Corrected During Inspection
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2022-11-02,Pass,3,M - Minor,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-03-23,Pass,3,S - Significant,Corrected During Inspection
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-03-23,Pass,3,M - Minor,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-08-10,Pass,3,M - Minor,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-08-10,Pass,3,S - Significant,Corrected During Inspection
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-10-05,Pass,3,S - Significant,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-10-05,Pass,3,M - Minor,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-10-05,Pass,3,C - Crucial,Notice to Comply
GUIREI JAPANESE RESTAURANT,Restaurant,"600 QUEENS QUAY W, Unit-11-12",2023-10-05,Pass,3,S - Significant,Notice to Comply
GUITA'S SAGGIO,Restaurant,90 SIGNET DR,2022-06-23,Pass,2,M - Minor,Notice to Comply
GUITA'S SAGGIO,Restaurant,90 SIGNET DR,2022-06-23,Pass,2,M - Minor,Notice to Comply
GUITA'S SAGGIO,Restaurant,90 SIGNET DR,2023-04-24,Pass,2,NA - Not Applicable,Notice to Comply
GUITA'S SAGGIO,Restaurant,90 SIGNET DR,2023-04-24,Pass,2,M - Minor,Notice to Comply
GUIYANG REN HUAXI BEEF NOODLE,Restaurant,"4186 FINCH AVE E, Unit-25",2022-05-27,Pass,2,S - Significant,Corrected During Inspection
GUIYANG REN HUAXI BEEF NOODLE,Restaurant,"4186 FINCH AVE E, Unit-25",2022-05-27,Pass,2,M - Minor,Notice to Comply
GUIYANG REN HUAXI BEEF NOODLE,Restaurant,"4186 FINCH AVE E, Unit-25",2023-02-28,Pass,2,M - Minor,Notice to Comply
GUIYANG REN HUAXI BEEF NOODLE,Restaurant,"4186 FINCH AVE E, Unit-25",2023-02-28,Pass,2,M - Minor,Notice to Comply
GUIYANG REN HUAXI BEEF NOODLE,Restaurant,"4186 FINCH AVE E, Unit-25",2023-08-02,Pass,2,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,C - Crucial,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,C - Crucial,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,S - Significant,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,S - Significant,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,C - Crucial,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-16,Pass,3,S - Significant,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2022-08-22,Pass,3,S - Significant,Corrected During Inspection
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-02-23,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-02-23,Pass,3,C - Crucial,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-02-23,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-02-23,Pass,3,C - Crucial,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-08-22,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-08-22,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-10-13,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-10-13,Pass,3,M - Minor,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-10-13,Pass,3,M - Minor,Corrected During Inspection
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-10-13,Pass,3,NA - Not Applicable,Notice to Comply
GUJRAT GRILL,Food Take Out,"3110 KINGSTON RD, Unit-2",2023-10-13,Pass,3,M - Minor,Notice to Comply
GUKSU,Food Court Vendor,"364 HURON ST, Unit-C102",2023-07-07,Pass,3,M - Minor,Notice to Comply
GUKSU,Food Court Vendor,"364 HURON ST, Unit-C102",2024-01-09,Pass,3,S - Significant,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-08-16,Pass,3,C - Crucial,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-08-16,Pass,3,M - Minor,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-08-16,Pass,3,M - Minor,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-08-16,Pass,3,S - Significant,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-08-16,Pass,3,S - Significant,Corrected During Inspection
GULLY,Restaurant,521 BLOOR ST W,2023-08-16,Pass,3,S - Significant,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-08-17,Pass,3,M - Minor,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-12-20,Pass,3,M - Minor,Notice to Comply
GULLY,Restaurant,521 BLOOR ST W,2023-12-20,Pass,3,M - Minor,Corrected During Inspection
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2022-11-22,Pass,2,M - Minor,Notice to Comply
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2022-11-22,Pass,2,S - Significant,Corrected During Inspection
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2022-11-22,Pass,2,M - Minor,Notice to Comply
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2022-11-22,Pass,2,M - Minor,Notice to Comply
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2022-11-22,Pass,2,M - Minor,Notice to Comply
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2023-04-06,Pass,2,M - Minor,Notice to Comply
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2023-04-06,Pass,2,M - Minor,Notice to Comply
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2023-04-06,Pass,2,M - Minor,Notice to Comply
GUNAAMS SUPERMARKET,Supermarket,"1145 MORNINGSIDE AVE, Unit-32unit-33",2023-04-06,Pass,2,M - Minor,Notice to Comply
GURUME SUSHI,Restaurant,"45 CARLTON ST, Unit-5",2022-08-02,Pass,3,S - Significant,Corrected During Inspection
GURUME SUSHI,Restaurant,"45 CARLTON ST, Unit-5",2022-08-02,Pass,3,M - Minor,Notice to Comply
GURUME SUSHI,Restaurant,"45 CARLTON ST, Unit-5",2022-08-02,Pass,3,M - Minor,Notice to Comply
GURUME SUSHI,Restaurant,"45 CARLTON ST, Unit-5",2023-02-07,Pass,3,S - Significant,Corrected During Inspection
GURUME SUSHI,Restaurant,"45 CARLTON ST, Unit-5",2023-02-07,Pass,3,M - Minor,Notice to Comply
GURUME SUSHI,Restaurant,"45 CARLTON ST, Unit-5",2023-10-16,Pass,3,M - Minor,Notice to Comply
GUS TACOS,Food Take Out,616 GLADSTONE AVE,2022-07-26,Pass,3,NA - Not Applicable,Notice to Comply
GUS TACOS,Food Take Out,616 GLADSTONE AVE,2022-07-26,Pass,3,S - Significant,Corrected During Inspection
GUS TACOS,Food Take Out,616 GLADSTONE AVE,2022-12-08,Pass,3,S - Significant,Corrected During Inspection
GUS TACOS,Food Take Out,616 GLADSTONE AVE,2022-12-08,Pass,3,NA - Not Applicable,Notice to Comply
GUS TACOS,Food Take Out,616 GLADSTONE AVE,2023-03-29,Pass,3,NA - Not Applicable,Notice to Comply
GUS TACOS,Food Take Out,616 GLADSTONE AVE,2023-03-29,Pass,3,M - Minor,Notice to Comply
GUS TACOS,Restaurant,1546 DUPONT ST,2022-02-25,Pass,3,M - Minor,Notice to Comply
GUS TACOS,Restaurant,1533 QUEEN ST W,2022-05-11,Pass,2,S - Significant,Notice to Comply
GUS TACOS,Restaurant,1533 QUEEN ST W,2022-12-21,Pass,2,S - Significant,Corrected During Inspection
GUS TACOS,Restaurant,1533 QUEEN ST W,2022-12-21,Pass,2,M - Minor,Notice to Comply
GUS TACOS,Restaurant,2893 KINGSTON RD,2023-11-03,Pass,2,M - Minor,Notice to Comply
GUS TACOS,Restaurant,2893 KINGSTON RD,2023-11-03,Pass,2,S - Significant,Corrected During Inspection
GUS TACOS,Restaurant,2893 KINGSTON RD,2023-11-03,Pass,2,M - Minor,Notice to Comply
GUSCHL BAUER,Bakery,690 YONGE ST,2022-08-26,Pass,3,M - Minor,Notice to Comply
GUSCHL BAUER,Bakery,690 YONGE ST,2022-08-26,Pass,3,C - Crucial,Notice to Comply
GUSCHL BAUER,Bakery,690 YONGE ST,2023-03-29,Pass,3,S - Significant,Notice to Comply
