establishment_name,establishment_type,establishment_address,inspection_date,establishment_status,min_inspections_per_year,severity,action
GARDEN GATE RESTAURANT,Restaurant,2379 QUEEN ST E,2023-11-09,Pass,2,NA - Not Applicable,Notice to Comply
GARDEN GATE RESTAURANT,Restaurant,2379 QUEEN ST E,2023-11-09,Pass,2,C - Crucial,Notice to Comply
GARDEN GATE RESTAURANT,Restaurant,2379 QUEEN ST E,2023-11-10,Pass,2,,
GARDEN MILK & VARIETY,Food Store (Convenience/Variety),301 RONCESVALLES AVE,2022-11-16,Pass,1,S - Significant,Corrected During Inspection
GARDEN OF EDEN SPORTS BAR AND RESTAURANT,Restaurant,4801 STEELES AVE W,2022-11-10,Pass,2,,
GARDEN OF EDEN SPORTS BAR AND RESTAURANT,Restaurant,4801 STEELES AVE W,2023-06-30,Pass,2,,
GARDEN OF EDEN SPORTS BAR AND RESTAURANT,Restaurant,4801 STEELES AVE W,2023-12-16,Pass,2,NA - Not Applicable,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2022-12-07,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2022-12-07,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2022-12-07,Pass,2,C - Crucial,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2022-12-07,Pass,2,M - Minor,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2022-12-07,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2022-12-07,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,M - Minor,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,M - Minor,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,C - Crucial,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,M - Minor,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-15,Pass,2,S - Significant,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-20,Pass,2,M - Minor,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-06-20,Pass,2,M - Minor,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-12-14,Pass,2,M - Minor,Notice to Comply
GARDEN VALLEY PRODUCE INC,Food Depot,186 BARTLEY DR,2023-12-14,Pass,2,M - Minor,Notice to Comply
GARDEN VIEW CONVENIENCE/FRESHLY SQUEEZED,Food Store (Convenience/Variety),"252 QUEEN ST W, Unit-2",2022-10-17,Pass,2,M - Minor,Notice to Comply
GARDEN VIEW CONVENIENCE/FRESHLY SQUEEZED,Food Store (Convenience/Variety),"252 QUEEN ST W, Unit-2",2023-04-21,Pass,2,,
GARDEN VIEW CONVENIENCE/FRESHLY SQUEEZED,Food Store (Convenience/Variety),"252 QUEEN ST W, Unit-2",2023-11-08,Pass,2,,
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2022-03-02,Pass,3,S - Significant,Notice to Comply
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2022-03-02,Pass,3,S - Significant,Notice to Comply
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2022-03-02,Pass,3,C - Crucial,Notice to Comply
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2022-03-02,Pass,3,S - Significant,Notice to Comply
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2022-03-04,Pass,3,,
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2023-02-21,Pass,3,M - Minor,Notice to Comply
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2023-02-21,Pass,3,M - Minor,Notice to Comply
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2023-06-23,Pass,3,M - Minor,Notice to Comply
GARDENIA HOUSE,Food Take Out,712 SCARLETT RD,2023-10-31,Pass,3,,
GARDERIE LA FARANDOLE (SUR GRACE),Child Care - Catered,77 GRACE ST,2022-06-10,Pass,2,,
GARDERIE LA FARANDOLE (SUR GRACE),Child Care - Catered,77 GRACE ST,2023-01-31,Pass,2,M - Minor,Notice to Comply
GARDERIE LA FARANDOLE (SUR GRACE),Child Care - Catered,77 GRACE ST,2023-01-31,Pass,2,NA - Not Applicable,Notice to Comply
GARDERIE LA FARANDOLE (SUR GRACE),Child Care - Catered,77 GRACE ST,2023-01-31,Pass,2,M - Minor,Notice to Comply
GARDERIE LA FARANDOLE (SUR GRACE),Child Care - Catered,77 GRACE ST,2023-01-31,Pass,2,M - Minor,Notice to Comply
GARDERIE LA FARANDOLE (SUR GRACE),Child Care - Catered,77 GRACE ST,2023-09-11,Pass,2,M - Minor,Notice to Comply
GARDERIE LA FARANDOLE DE TORONTO,Institutional Food Services,14 PEMBROKE ST,2022-05-18,Pass,2,,
GARDERIE LA FARANDOLE DE TORONTO,Institutional Food Services,14 PEMBROKE ST,2023-10-27,Pass,2,,
GARDERIE LA FARANDOLE FELIX-LECLERC,Child Care - Catered,50 CELESTINE DR,2022-02-23,Pass,2,,
GARDERIE LA FARANDOLE FELIX-LECLERC,Child Care - Catered,50 CELESTINE DR,2023-02-13,Pass,2,,
GARDERIE LA FARANDOLE FELIX-LECLERC,Child Care - Catered,50 CELESTINE DR,2023-10-04,Pass,2,,
GARDERIE LES MERVEILLES DU MONDE,Child Care - Catered,150 CARNFORTH RD,2022-02-25,Pass,2,,
GARDERIE LES MERVEILLES DU MONDE,Child Care - Catered,150 CARNFORTH RD,2023-02-07,Pass,2,,
GARDERIE LES MERVEILLES DU MONDE,Child Care - Catered,150 CARNFORTH RD,2023-08-01,Pass,2,,
GARDERIE LES MERVEILLES DU MONDE,Child Care - Catered,150 CARNFORTH RD,2024-01-05,Pass,2,,
GARDERIE RAYON DE SOLEIL-NORTH YORK INC.,Child Care - Catered,1 NESS DR,2022-07-06,Pass,2,,
GARDERIE RAYON DE SOLEIL-NORTH YORK INC.,Child Care - Catered,1 NESS DR,2023-02-03,Pass,2,,
GARDERIE RAYON DE SOLEIL-NORTH YORK INC.,Child Care - Catered,1 NESS DR,2023-09-20,Pass,2,,
GARE DE L'EAST,Restaurant,345 CARLAW AVE,2022-10-20,Pass,2,,
GARE DE L'EAST,Restaurant,345 CARLAW AVE,2023-04-04,Pass,2,,
GARETA EXPRESS,Food Store (Convenience/Variety),1112 WILSON AVE,2022-09-16,Pass,1,,
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-03-30,Pass,3,M - Minor,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-03-30,Pass,3,S - Significant,Corrected During Inspection
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-03-30,Pass,3,S - Significant,Corrected During Inspection
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-03-30,Pass,3,S - Significant,Corrected During Inspection
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-11-28,Pass,3,M - Minor,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-11-28,Pass,3,M - Minor,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-11-28,Pass,3,S - Significant,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-11-28,Pass,3,S - Significant,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-11-28,Pass,3,S - Significant,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-11-28,Pass,3,C - Crucial,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-11-28,Pass,3,S - Significant,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2022-12-06,Pass,3,,
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-04-20,Pass,3,S - Significant,Corrected During Inspection
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-04-20,Pass,3,M - Minor,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-04-20,Pass,3,M - Minor,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-06-16,Pass,3,,
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-11-02,Pass,3,M - Minor,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-11-02,Pass,3,S - Significant,Corrected During Inspection
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-11-02,Pass,3,M - Minor,Notice to Comply
GARLEEK KITCHEN,Restaurant,1500 QUEEN ST W,2023-11-02,Pass,3,M - Minor,Notice to Comply
GARRISON CREEK COMMUNITY DAY CARE,Child Care - Food Preparation,222 NIAGARA ST,2022-03-08,Pass,3,,
GARRISON CREEK COMMUNITY DAY CARE,Child Care - Food Preparation,222 NIAGARA ST,2023-01-20,Pass,3,,
GARRISON CREEK COMMUNITY DAY CARE,Child Care - Food Preparation,222 NIAGARA ST,2023-05-08,Pass,3,,
GARRISON CREEK COMMUNITY DAY CARE,Child Care - Food Preparation,222 NIAGARA ST,2023-09-08,Pass,3,M - Minor,Notice to Comply
GARRISON CREEK COMMUNITY DAY CARE,Child Care - Food Preparation,222 NIAGARA ST,2024-01-10,Pass,3,,
GAS & CONVENIENCE,Food Store (Convenience/Variety),1612 THE QUEENSWAY,2022-09-15,Pass,1,,
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2022-09-19,Pass,2,M - Minor,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2022-09-19,Pass,2,M - Minor,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2022-09-19,Pass,2,S - Significant,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2022-09-19,Pass,2,M - Minor,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2022-09-26,Pass,2,S - Significant,Corrected During Inspection
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2023-03-07,Pass,2,M - Minor,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2023-03-07,Pass,2,S - Significant,Corrected During Inspection
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2023-03-07,Pass,2,M - Minor,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2023-03-07,Pass,2,M - Minor,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2023-10-17,Pass,2,M - Minor,Notice to Comply
GAS & GRAB MART,Food Store (Convenience/Variety),3930 LAWRENCE AVE E,2023-10-17,Pass,2,NA - Not Applicable,Notice to Comply
GAS - CANADIAN TIRE,Food Store (Convenience/Variety),4400 DUFFERIN ST,2022-09-16,Pass,1,,
GAS CONVENIENCE,Food Store (Convenience/Variety),1666 ALBION RD,2022-09-14,Pass,1,,
GASPAR CAFE,Food Take Out,10 SOUSA MENDES ST,2022-08-25,Pass,2,,
GASPAR CAFE,Food Take Out,10 SOUSA MENDES ST,2023-04-04,Pass,2,,
GASPAR CAFE,Food Take Out,10 SOUSA MENDES ST,2023-10-18,Pass,2,,
GATEWAY BLVD PUBLIC SCHOOL,Student Nutrition Site,55 GATEWAY BLVD,2023-05-16,Pass,2,M - Minor,Notice to Comply
GATEWAY BLVD PUBLIC SCHOOL,Student Nutrition Site,55 GATEWAY BLVD,2023-05-16,Pass,2,M - Minor,Notice to Comply
GATEWAY BLVD PUBLIC SCHOOL,Student Nutrition Site,55 GATEWAY BLVD,2023-05-16,Pass,2,M - Minor,Notice to Comply
GATEWAY BLVD PUBLIC SCHOOL,Student Nutrition Site,55 GATEWAY BLVD,2023-05-16,Pass,2,S - Significant,Notice to Comply
GATEWAY BLVD PUBLIC SCHOOL,Student Nutrition Site,55 GATEWAY BLVD,2023-05-23,Pass,2,,
GATEWAY DAY CARE CENTRE,Child Care - Food Preparation,100 LEEWARD GLENWAY,2022-02-16,Pass,3,,
GATEWAY DAY CARE CENTRE,Child Care - Food Preparation,100 LEEWARD GLENWAY,2023-04-12,Pass,3,M - Minor,Notice to Comply
GATEWAY DAY CARE CENTRE,Child Care - Food Preparation,100 LEEWARD GLENWAY,2023-04-12,Pass,3,M - Minor,Notice to Comply
GATEWAY DAY CARE CENTRE,Child Care - Food Preparation,100 LEEWARD GLENWAY,2023-05-19,Pass,3,M - Minor,Corrected During Inspection
GATEWAY DAY CARE CENTRE,Child Care - Food Preparation,100 LEEWARD GLENWAY,2023-05-19,Pass,3,M - Minor,Notice to Comply
GATEWAY DAY CARE CENTRE,Child Care - Food Preparation,100 LEEWARD GLENWAY,2023-09-01,Pass,3,M - Minor,Notice to Comply
GATEWAY DAY CARE CENTRE,Child Care - Food Preparation,100 LEEWARD GLENWAY,2024-01-18,Pass,3,M - Minor,Notice to Comply
GATEWAY MARKET 671,Food Store (Convenience/Variety),"400 WALMER RD, Unit-116",2022-06-03,Pass,1,,
GATEWAY MARKET 671,Food Store (Convenience/Variety),"400 WALMER RD, Unit-116",2023-06-01,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWS STAND #138,Food Store (Convenience/Variety),90 DANFORTH AVE,2022-11-08,Pass,2,,
GATEWAY NEWS STAND #138,Food Store (Convenience/Variety),90 DANFORTH AVE,2023-12-19,Pass,2,S - Significant,Notice to Comply
GATEWAY NEWS STAND #138,Food Store (Convenience/Variety),90 DANFORTH AVE,2023-12-19,Pass,2,NA - Not Applicable,Notice to Comply
GATEWAY NEWS STAND #138,Food Store (Convenience/Variety),90 DANFORTH AVE,2023-12-21,Pass,2,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),290 BOROUGH DR,2022-12-13,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),746 OSSINGTON AVE,2022-11-23,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),746 OSSINGTON AVE,2023-07-10,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTAND,Food Store (Convenience/Variety),746 OSSINGTON AVE,2023-07-10,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTAND,Food Take Out,1035 SHEPPARD AVE W,2023-07-12,Pass,2,M - Minor,Notice to Comply
GATEWAY NEWSTAND,Food Store (Convenience/Variety),950 KIPLING AVE,2022-09-22,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),1 TORONTO ST,2022-11-24,Pass,O,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),2365 DUNDAS ST W,2022-09-19,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),2365 DUNDAS ST W,2023-11-06,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),"1 EGLINTON SQ, Unit-125",2022-12-02,Pass,1,,
GATEWAY NEWSTAND,Food Take Out,2455 EGLINTON AVE E,2022-12-02,Pass,2,M - Minor,Notice to Comply
GATEWAY NEWSTAND,Food Store (Convenience/Variety),1 YORK GATE BLVD,2022-10-20,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),1000 GERRARD ST E,2022-06-01,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),1530 ALBION RD,2022-03-08,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),"300 BOROUGH DR, Unit-738K",2022-11-30,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),"300 BOROUGH DR, Unit-738K",2023-12-22,Pass,1,,
GATEWAY NEWSTAND,Food Store (Convenience/Variety),1226 ISLINGTON AVE,2022-08-16,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTAND #114,Food Store (Convenience/Variety),300 YONGE ST,2022-11-18,Pass,1,,
GATEWAY NEWSTAND #143,Food Store (Convenience/Variety),777 VICTORIA PARK AVE,2022-12-21,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTAND (DUFFERIN STATION),Food Store (Convenience/Variety),1140 BLOOR ST W,2022-09-15,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTAND 519,Food Store (Convenience/Variety),970 DIXON RD,2022-08-03,Pass,1,,
GATEWAY NEWSTAND 519,Food Store (Convenience/Variety),970 DIXON RD,2023-06-01,Pass,1,,
GATEWAY NEWSTAND 670,Food Store (Convenience/Variety),1 ISLAND AIRPORT,2022-11-08,Pass,2,,
GATEWAY NEWSTAND 670,Food Store (Convenience/Variety),1 ISLAND AIRPORT,2023-05-10,Pass,2,NA - Not Applicable,Notice to Comply
GATEWAY NEWSTAND 670,Food Store (Convenience/Variety),1 ISLAND AIRPORT,2023-05-10,Pass,2,S - Significant,Corrected During Inspection
GATEWAY NEWSTAND 670,Food Store (Convenience/Variety),1 ISLAND AIRPORT,2023-10-03,Pass,2,,
GATEWAY NEWSTAND- NORTH PLATFORM,Food Store (Convenience/Variety),2 QUEEN ST E,2022-11-23,Pass,1,,
GATEWAY NEWSTANDS,Refreshment Stand (Stationary),"565 BLOOR ST W, Unit-2",2022-10-12,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTANDS,Refreshment Stand (Stationary),"565 BLOOR ST W, Unit-2",2022-10-12,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),701 WARDEN AVE,2022-09-06,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),701 WARDEN AVE,2023-04-13,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"66 WELLINGTON ST W, #20A",2022-11-03,Pass,O,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),483 BAY ST,2022-11-21,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"101 COLLEGE ST, Unit-Rg5",2022-11-21,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"101 COLLEGE ST, Unit-Rg5",2023-03-28,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),100 KING ST W,2022-10-28,Pass,O,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),100 KING ST W,2023-08-31,Pass,O,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),633 SHERBOURNE ST,2022-11-28,Pass,1,M - Minor,Notice to Comply
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"1800 SHEPPARD AVE E, Unit-2068",2022-06-08,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),2 BLOOR ST E,2023-01-06,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),555 UNIVERSITY AVE,2022-11-24,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),121 KING ST W,2022-08-17,Pass,O,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),181 BAY ST,2022-11-09,Pass,1,NA - Not Applicable,Notice to Comply
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),181 BAY ST,2023-05-12,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),4100 YONGE ST,2022-08-23,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),444 YONGE ST,2022-05-25,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),2190 YONGE ST,2022-10-06,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),1 THE ESPLANADE,2023-12-20,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"6464 YONGE ST, Bldg-K09",2022-09-30,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"4700 KEELE ST, Unit-124",2022-09-07,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),33 GERRARD ST W,2022-06-27,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),33 GERRARD ST W,2023-12-12,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),129 COLLEGE ST,2022-11-02,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),129 COLLEGE ST,2023-06-13,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"120 ADELAIDE ST W, Unit-R10",2022-09-06,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),"120 ADELAIDE ST W, Unit-R10",2023-09-07,Pass,1,,
GATEWAY NEWSTANDS,Food Store (Convenience/Variety),21 KEELE ST,2023-11-02,Pass,1,,
GATEWAY NEWSTANDS,Food Depot,"300 BOROUGH DR, Bldg-4B",2023-12-22,Pass,1,,
GATEWAY ON THE GO,Food Take Out,5697 YONGE ST,2022-08-31,Pass,2,,
GATEWAY ON THE GO,Food Take Out,5697 YONGE ST,2023-05-15,Pass,2,NA - Not Applicable,Notice to Comply
GATEWAY ON THE GO,Food Take Out,5697 YONGE ST,2023-12-07,Pass,2,,
GATEWAY ON THE GO,Food Take Out,55 FRONT ST W,2022-11-22,Pass,1,,
GATEWAY ON THE GO,Food Take Out,55 FRONT ST W,2023-12-19,Pass,1,,
GATEWAY ON THE GO,Food Store (Convenience/Variety),"105 THE POND RD, Unit-60",2022-09-30,Pass,1,,
GATEWAY ON THE GO,Food Store (Convenience/Variety),"105 THE POND RD, Unit-60",2023-01-24,Pass,1,,
GATHERINGS RESTO BAR,Restaurant,49 ST CLAIR AVE W,2023-07-28,Pass,3,,
GATTO BISTRO,Restaurant,2312 BLOOR ST W,2022-02-11,Pass,2,,
GATTO BISTRO,Restaurant,2312 BLOOR ST W,2023-05-05,Pass,2,M - Minor,Notice to Comply
GATTO BISTRO,Restaurant,2312 BLOOR ST W,2023-05-05,Pass,2,NA - Not Applicable,Notice to Comply
GATTO BISTRO,Restaurant,2312 BLOOR ST W,2023-07-27,Pass,2,M - Minor,Notice to Comply
GATTO BISTRO,Restaurant,2312 BLOOR ST W,2023-07-27,Pass,2,M - Minor,Notice to Comply
GATTO BISTRO,Restaurant,2312 BLOOR ST W,2023-07-27,Pass,2,M - Minor,Notice to Comply
GATTO BISTRO,Restaurant,2312 BLOOR ST W,2023-07-27,Pass,2,M - Minor,Notice to Comply
GAUCHO PIE CO,Food Processing Plant,346 WESTMORELAND AVE N,2022-04-13,Pass,2,M - Minor,Notice to Comply
GAUCHO PIE CO,Food Processing Plant,346 WESTMORELAND AVE N,2022-12-22,Pass,2,,
GAUCHO PIE CO,Food Processing Plant,346 WESTMORELAND AVE N,2023-05-11,Pass,2,,
GAUCHO PIE CO,Food Processing Plant,346 WESTMORELAND AVE N,2023-10-26,Pass,2,,
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,C - Crucial,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,S - Significant,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,M - Minor,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,S - Significant,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,S - Significant,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,M - Minor,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,S - Significant,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,C - Crucial,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,S - Significant,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,NA - Not Applicable,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-03,Pass,3,M - Minor,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-17,Pass,3,S - Significant,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-17,Pass,3,C - Crucial,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-17,Pass,3,S - Significant,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-22,Pass,3,M - Minor,Notice to Comply
GAUTAMA,Restaurant,1416 GERRARD ST E,2023-11-22,Pass,3,M - Minor,Notice to Comply
GAWP,Cocktail Bar / Beverage Room,209 GEARY AVE,2022-07-07,Pass,2,,
GAWP,Cocktail Bar / Beverage Room,209 GEARY AVE,2023-02-22,Pass,2,,
GAWP,Cocktail Bar / Beverage Room,209 GEARY AVE,2023-12-01,Pass,2,,
GAY-LEA  (RAWF 2018) BOOTH 2727,Food Take Out,100 PRINCES BLVD,2023-11-03,Pass,1,,
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2022-05-25,Pass,2,M - Minor,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2022-05-25,Pass,2,M - Minor,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2022-05-25,Pass,2,M - Minor,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2023-02-27,Pass,2,M - Minor,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2023-02-27,Pass,2,S - Significant,Corrected During Inspection
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2023-07-26,Pass,2,S - Significant,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2023-07-26,Pass,2,S - Significant,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2023-07-26,Pass,2,C - Crucial,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2023-07-26,Pass,2,M - Minor,Notice to Comply
GB HAND-PULLED NOODLES,Restaurant,66 EDWARD ST,2023-07-27,Pass,2,,
GC JERK EXPRESS,Restaurant,2849 WESTON RD,2022-06-24,Pass,2,,
GC JERK EXPRESS,Restaurant,2849 WESTON RD,2023-05-04,Pass,2,,
GC JERK EXPRESS,Restaurant,2849 WESTON RD,2023-11-22,Pass,2,,
GC JERK XPRESS,Food Take Out,"1410 VICTORIA PARK AVE, Unit-2",2022-02-11,Pass,2,,
GC JERK XPRESS,Food Take Out,"1410 VICTORIA PARK AVE, Unit-2",2022-06-14,Pass,2,,
GC JERK XPRESS,Food Take Out,"1410 VICTORIA PARK AVE, Unit-2",2023-04-12,Pass,2,NA - Not Applicable,Notice to Comply
GC JERK XPRESS,Food Take Out,"1410 VICTORIA PARK AVE, Unit-2",2023-09-22,Pass,2,,
GEARY MARKET,Food Store (Convenience/Variety),"165 GEARY AVE, Unit-1",2022-03-28,Pass,1,,
GEARY MARKET,Food Store (Convenience/Variety),"165 GEARY AVE, Unit-1",2023-01-04,Pass,1,,
